location,site,year1stTag,tag,plot,obs.year,dah,dah.class,dah.superclass,height,basalStems,fruit,plot.dens,plot.densDAH,densEffect,dens.dahEffect,densEffect.9class,dens.dahEffect.9class,name,nhlc
long_island,sbu_southp,2011,SB20,9,2011,0.07,0,A,8,1,0,7,6.48605,6,6.484824999999999,6,6.484824999999999,sbu_southp9,NA
unh,eff,2010,257,107,2012,1.23,2,B,242,2,4,15,NA,8,NA,8,NA,eff107,NA
unh,eff,2010,258,107,2012,0.61,1,B,120,2,0,15,NA,14,NA,14,NA,eff107,NA
unh,eff,2010,259,107,2012,0.59,1,B,110,1,0,15,NA,14,NA,14,NA,eff107,NA
unh,eff,2010,260,109,2012,1.13,2,B,213,1,0,13,NA,10,NA,10,NA,eff109,NA
unh,eff,2010,261,109,2012,0.36,0,A,75,2,0,13,NA,12,NA,12,NA,eff109,NA
unh,eff,2010,262,109,2012,2.55,5,C,382,1,115,13,NA,0,NA,0,NA,eff109,NA
unh,eff,2010,263,114,2012,1.66,3,B,298,1,0,11,NA,1,NA,1,NA,eff114,NA
unh,eff,2010,264,114,2012,0.61,1,B,147,1,0,11,NA,4,NA,4,NA,eff114,NA
unh,eff,2010,265,114,2012,0.2,0,A,34,2,0,11,NA,10,NA,10,NA,eff114,NA
unh,eff,2010,266,114,2012,0.44,0,A,83,1,0,11,NA,10,NA,10,NA,eff114,NA
unh,eff,2010,201,12,2012,0.18,0,A,31,2,0,4,NA,3,NA,3,NA,eff12,NA
unh,eff,2010,267,120,2012,1.1,2,B,169,1,0,2,NA,1,NA,1,NA,eff120,NA
unh,eff,2010,346,122,2012,0.65,1,B,113,2,0,12,NA,11,NA,11,NA,eff122,NA
unh,eff,2010,347,122,2012,0.35,0,A,48,4,0,12,NA,11,NA,11,NA,eff122,NA
unh,eff,2010,268,123,2012,2.65,5,C,401,2,90,7,NA,0,NA,0,NA,eff123,NA
unh,eff,2010,269,123,2012,0.35,0,A,75,2,0,7,NA,6,NA,6,NA,eff123,NA
unh,eff,2010,270,123,2012,0.74,1,B,138,1,0,7,NA,3,NA,3,NA,eff123,NA
unh,eff,2010,271,123,2012,0.45,0,A,66,1,0,7,NA,6,NA,6,NA,eff123,NA
unh,eff,2010,272,125,2012,1.08,2,B,209,1,3,14,NA,1,NA,1,NA,eff125,NA
unh,eff,2010,273,125,2012,0.75,1,B,125,1,0,14,NA,7,NA,7,NA,eff125,NA
unh,eff,2010,274,125,2012,0.45,0,A,114,1,0,14,NA,13,NA,13,NA,eff125,NA
unh,eff,2010,275,125,2012,0.3,0,A,64,1,0,14,NA,13,NA,13,NA,eff125,NA
unh,eff,2010,276,129,2012,0.76,1,B,171,1,0,8,NA,4,NA,4,NA,eff129,NA
unh,eff,2010,277,129,2012,0.4,0,A,71,1,0,8,NA,7,NA,7,NA,eff129,NA
unh,eff,2010,278,130,2012,3.53,7,D,501,2,135,13,NA,0,NA,0,NA,eff130,NA
unh,eff,2010,279,130,2012,0.98,1,B,225,1,1,13,NA,8,NA,8,NA,eff130,NA
unh,eff,2010,280,130,2012,0.29,0,A,52,1,0,13,NA,12,NA,12,NA,eff130,NA
unh,eff,2010,281,130,2012,0.38,0,A,70,1,0,13,NA,12,NA,12,NA,eff130,NA
unh,eff,2010,282,137,2012,0.2,0,A,39,2,0,10,NA,9,NA,9,NA,eff137,NA
unh,eff,2010,283,137,2012,1.31,2,B,187,1,0,10,NA,4,NA,4,NA,eff137,NA
unh,eff,2010,284,137,2012,0.33,0,A,69,1,0,10,NA,9,NA,9,NA,eff137,NA
unh,eff,2010,285,137,2012,1.89,3,B,304,5,11,10,NA,2,NA,2,NA,eff137,NA
unh,eff,2010,286,139,2012,0.31,0,A,61,1,0,11,NA,10,NA,10,NA,eff139,NA
unh,eff,2010,287,139,2012,0.91,1,B,250,5,7,11,NA,5,NA,5,NA,eff139,NA
unh,eff,2010,289,142,2012,0.48,0,A,99,2,0,8,NA,4,NA,4,NA,eff142,NA
unh,eff,2010,348,143,2012,0.36,0,A,86,2,0,7,NA,6,NA,6,NA,eff143,NA
unh,eff,2010,349,143,2012,0.25,0,A,58,2,0,7,NA,6,NA,6,NA,eff143,NA
unh,eff,2010,290,144,2012,1.82,3,B,367,4,11,10,NA,0,NA,0,NA,eff144,NA
unh,eff,2010,292,144,2012,0.72,1,B,162,3,0,10,NA,4,NA,4,NA,eff144,NA
unh,eff,2010,293,144,2012,0.26,0,A,48,1,0,10,NA,9,NA,9,NA,eff144,NA
unh,eff,2010,295,159,2012,0.59,1,B,138,3,0,12,NA,8,NA,8,NA,eff159,NA
unh,eff,2010,296,159,2012,0.39,0,A,82,1,0,12,NA,11,NA,11,NA,eff159,NA
unh,eff,2010,297,159,2012,0.67,1,B,133,1,0,12,NA,11,NA,11,NA,eff159,NA
unh,eff,2010,294,160,2012,3.67,7,D,400,1,270,4,NA,0,NA,0,NA,eff160,NA
unh,eff,2010,298,169,2012,0.33,0,A,50,1,0,10,NA,9,NA,9,NA,eff169,NA
unh,eff,2010,299,169,2012,0.42,0,A,88,3,0,10,NA,9,NA,9,NA,eff169,NA
unh,eff,2010,301,169,2012,0.73,1,B,119,1,0,10,NA,6,NA,6,NA,eff169,NA
unh,eff,2010,302,169,2012,1.55,3,B,260,5,2,10,NA,0,NA,0,NA,eff169,NA
unh,eff,2010,303,172,2012,1.1,2,B,184,1,1,6,NA,5,NA,5,NA,eff172,NA
unh,eff,2010,304,172,2012,0.32,0,A,76,2,0,6,NA,5,NA,5,NA,eff172,NA
unh,eff,2010,305,175,2012,0.45,0,A,83,1,0,5,NA,4,NA,4,NA,eff175,NA
unh,eff,2010,306,175,2012,1.39,2,B,213,1,1,5,NA,2,NA,2,NA,eff175,NA
unh,eff,2010,307,175,2012,2.7,5,C,401,1,75,5,NA,0,NA,0,NA,eff175,NA
unh,eff,2010,308,176,2012,1.23,2,B,225,2,1,8,NA,4,NA,4,NA,eff176,NA
unh,eff,2010,309,176,2012,0.51,1,B,100,2,0,8,NA,7,NA,7,NA,eff176,NA
unh,eff,2010,310,178,2012,0.34,0,A,70,1,0,6,NA,5,NA,5,NA,eff178,NA
unh,eff,2010,311,182,2012,0.77,1,B,155,1,0,16,NA,1,NA,1,NA,eff182,NA
unh,eff,2010,312,182,2012,0.59,1,B,130,1,0,16,NA,1,NA,1,NA,eff182,NA
unh,eff,2010,313,182,2012,0.32,0,A,31,1,0,16,NA,15,NA,15,NA,eff182,NA
unh,eff,2010,314,182,2012,0.28,0,A,37,1,0,16,NA,15,NA,15,NA,eff182,NA
unh,eff,2010,318,187,2012,0.51,1,B,106,1,0,12,NA,11,NA,11,NA,eff187,NA
unh,eff,2010,315,188,2012,1.46,2,B,243,4,30,6,NA,0,NA,0,NA,eff188,NA
unh,eff,2010,316,188,2012,1.25,2,B,218,1,6,6,NA,4,NA,4,NA,eff188,NA
unh,eff,2010,317,188,2012,0.23,0,A,48,4,0,6,NA,5,NA,5,NA,eff188,NA
unh,eff,2010,335,19,2012,0.39,0,A,80,1,0,11,NA,10,NA,10,NA,eff19,NA
unh,eff,2010,336,19,2012,1.67,3,B,216,1,0,11,NA,0,NA,0,NA,eff19,NA
unh,eff,2010,337,19,2012,0.85,1,B,153,1,0,11,NA,10,NA,10,NA,eff19,NA
unh,eff,2010,319,191,2012,0.51,1,B,101,1,0,4,NA,3,NA,3,NA,eff191,NA
unh,eff,2010,320,191,2012,0.2,0,A,42,1,0,4,NA,3,NA,3,NA,eff191,NA
unh,eff,2010,321,193,2012,1.3,2,B,238,1,7,12,NA,2,NA,2,NA,eff193,NA
unh,eff,2010,322,193,2012,1.7,3,B,295,2,55,12,NA,2,NA,2,NA,eff193,NA
unh,eff,2010,323,193,2012,0.34,0,A,57,1,0,12,NA,11,NA,11,NA,eff193,NA
unh,eff,2010,325,198,2012,0.72,1,B,145,1,0,26,NA,10,NA,10,NA,eff198,NA
unh,eff,2010,326,198,2012,0.84,1,B,176,1,1,26,NA,10,NA,10,NA,eff198,NA
unh,eff,2010,350,199,2012,0.18,0,A,42,4,0,12,NA,11,NA,11,NA,eff199,NA
unh,eff,2010,351,199,2012,0.35,0,A,52,1,0,12,NA,11,NA,11,NA,eff199,NA
unh,eff,2010,327,201,2012,0.6,1,B,118,2,0,17,NA,16,NA,16,NA,eff201,NA
unh,eff,2010,328,201,2012,1.19,2,B,197,2,0,17,NA,9,NA,9,NA,eff201,NA
unh,eff,2010,329,201,2012,1.41,2,B,212,4,7,17,NA,0,NA,0,NA,eff201,NA
unh,eff,2010,330,213,2012,0.58,1,B,91,2,0,18,NA,17,NA,17,NA,eff213,NA
unh,eff,2010,331,213,2012,1.33,2,B,219,1,0,18,NA,7,NA,7,NA,eff213,NA
unh,eff,2010,332,215,2012,1.15,2,B,242,2,17,8,NA,0,NA,0,NA,eff215,NA
unh,eff,2010,333,215,2012,0.94,1,B,167,1,0,8,NA,3,NA,3,NA,eff215,NA
unh,eff,2010,334,215,2012,0.51,1,B,84,1,0,8,NA,7,NA,7,NA,eff215,NA
unh,eff,2010,206,25,2012,2.02,4,C,401,7,26,2,NA,0,NA,0,NA,eff25,NA
unh,eff,2010,203,27,2012,0.79,1,B,129,1,0,5,NA,1,NA,1,NA,eff27,NA
unh,eff,2010,204,27,2012,0.24,0,A,29,1,0,5,NA,4,NA,4,NA,eff27,NA
unh,eff,2010,205,27,2012,0.18,0,A,20,1,0,5,NA,4,NA,4,NA,eff27,NA
unh,eff,2010,207,31,2012,0.63,1,B,92,2,0,2,NA,1,NA,1,NA,eff31,NA
unh,eff,2010,208,31,2012,0.71,1,B,108,1,0,2,NA,1,NA,1,NA,eff31,NA
unh,eff,2010,209,34,2012,0.46,0,A,81,1,0,8,NA,7,NA,7,NA,eff34,NA
unh,eff,2010,210,34,2012,0.7,1,B,134,1,0,8,NA,1,NA,1,NA,eff34,NA
unh,eff,2010,211,34,2012,0.57,1,B,119,1,0,8,NA,7,NA,7,NA,eff34,NA
unh,eff,2010,214,34,2012,0.83,1,B,172,1,0,8,NA,1,NA,1,NA,eff34,NA
unh,eff,2010,213,35,2012,0.37,0,A,64,1,0,1,NA,0,NA,0,NA,eff35,NA
unh,eff,2010,338,44,2012,0.47,0,A,116,2,0,5,NA,3,NA,3,NA,eff44,NA
unh,eff,2010,339,44,2012,0.27,0,A,54,1,0,5,NA,4,NA,4,NA,eff44,NA
unh,eff,2010,212,49,2012,2.55,5,C,401,1,75,7,NA,0,NA,0,NA,eff49,NA
unh,eff,2010,215,51,2012,0.23,0,A,55,1,0,4,NA,3,NA,3,NA,eff51,NA
unh,eff,2010,216,51,2012,0.52,1,B,130,4,0,4,NA,1,NA,1,NA,eff51,NA
unh,eff,2010,217,51,2012,0.63,1,B,153,3,0,4,NA,1,NA,1,NA,eff51,NA
unh,eff,2010,218,51,2012,0.39,0,A,56,4,0,4,NA,3,NA,3,NA,eff51,NA
unh,eff,2010,219,61,2012,0.67,1,B,132,1,0,2,NA,0,NA,0,NA,eff61,NA
unh,eff,2010,220,61,2012,0.35,0,A,77,3,0,2,NA,1,NA,1,NA,eff61,NA
unh,eff,2010,221,62,2012,1.46,2,B,280,2,13,18,NA,0,NA,0,NA,eff62,NA
unh,eff,2010,222,62,2012,1.04,2,B,178,1,0,18,NA,6,NA,6,NA,eff62,NA
unh,eff,2010,223,62,2012,0.9,1,B,165,3,1,18,NA,6,NA,6,NA,eff62,NA
unh,eff,2010,224,62,2012,0.45,0,A,79,1,0,18,NA,17,NA,17,NA,eff62,NA
unh,eff,2010,225,62,2012,0.41,0,A,88,1,0,18,NA,17,NA,17,NA,eff62,NA
unh,eff,2010,226,63,2012,1.22,2,B,195,1,4,12,NA,2,NA,2,NA,eff63,NA
unh,eff,2010,227,63,2012,0.82,1,B,164,2,0,12,NA,2,NA,2,NA,eff63,NA
unh,eff,2010,228,63,2012,0.5,1,B,103,1,0,12,NA,11,NA,11,NA,eff63,NA
unh,eff,2010,229,66,2012,0.75,1,B,164,3,0,7,NA,4,NA,4,NA,eff66,NA
unh,eff,2010,230,66,2012,0.67,1,B,151,1,0,7,NA,6,NA,6,NA,eff66,NA
unh,eff,2010,231,66,2012,1.45,2,B,251,1,0,7,NA,-1,NA,-1,NA,eff66,NA
unh,eff,2010,232,76,2012,0.98,1,B,179,1,0,12,NA,0,NA,0,NA,eff76,NA
unh,eff,2010,233,76,2012,0.32,0,A,57,1,0,12,NA,11,NA,11,NA,eff76,NA
unh,eff,2010,234,76,2012,0.65,1,B,102,1,0,12,NA,11,NA,11,NA,eff76,NA
unh,eff,2010,235,77,2012,0.94,1,B,160,1,4,30,NA,8,NA,8,NA,eff77,NA
unh,eff,2010,236,77,2012,0.96,1,B,194,2,1,30,NA,8,NA,8,NA,eff77,NA
unh,eff,2010,237,77,2012,0.36,0,A,78,2,0,30,NA,29,NA,29,NA,eff77,NA
unh,eff,2010,238,77,2012,0.55,1,B,92,1,0,30,NA,29,NA,29,NA,eff77,NA
